Metropolitana,Renca,18.0,2020-04-03
Metropolitana,San Bernardo,53.0,2020-04-03
Metropolitana,San Joaquin,28.0,2020-04-03
Metropolitana,San Jose de Maipo,0.0,2020-04-03
Metropolitana,San Miguel,39.0,2020-04-03
Metropolitana,San Pedro,0.0,2020-04-03
Metropolitana,San Ramon,9.0,2020-04-03
Metropolitana,Santiago,173.0,2020-04-03
Metropolitana,Talagante,6.0,2020-04-03
Metropolitana,Tiltil,0.0,2020-04-03
Metropolitana,Vitacura,100.0,2020-04-03
Metropolitana,Desconocido Metropolitana,,2020-04-03
O’Higgins,Chepica,0.0,2020-04-03
O’Higgins,Chimbarongo,0.0,2020-04-03
O’Higgins,Codegua,0.0,2020-04-03
O’Higgins,Coinco,0.0,2020-04-03
O’Higgins,Coltauco,0.0,2020-04-03
O’Higgins,Donihue,0.0,2020-04-03
O’Higgins,Graneros,0.0,2020-04-03
O’Higgins,La Estrella,0.0,2020-04-03
O’Higgins,Las Cabras,0.0,2020-04-03
O’Higgins,Litueche,0.0,2020-04-03
O’Higgins,Lolol,0.0,2020-04-03
O’Higgins,Machali,7.0,2020-04-03
O’Higgins,Malloa,0.0,2020-04-03
O’Higgins,Marchihue,0.0,2020-04-03
O’Higgins,Mostazal,0.0,2020-04-03
O’Higgins,Nancagua,0.0,2020-04-03
O’Higgins,Navidad,0.0,2020-04-03
O’Higgins,Olivar,0.0,2020-04-03
O’Higgins,Palmilla,0.0,2020-04-03
O’Higgins,Paredones,0.0,2020-04-03
O’Higgins,Peralillo,0.0,2020-04-03
O’Higgins,Peumo,0.0,2020-04-03
O’Higgins,Pichidegua,0.0,2020-04-03
O’Higgins,Pichilemu,0.0,2020-04-03
O’Higgins,Placilla,0.0,2020-04-03
O’Higgins,Pumanque,0.0,2020-04-03
Arica y Parinacota,Arica,6.0,2020-03-30
O’Higgins,Quinta de Tilcoco,0.0,2020-04-03
O’Higgins,Rancagua,9.0,2020-04-03
O’Higgins,Rengo,0.0,2020-04-03
O’Higgins,Requinoa,0.0,2020-04-03
O’Higgins,San Fernando,4.0,2020-04-03
O’Higgins,San Vicente,4.0,2020-04-03
O’Higgins,Santa Cruz,0.0,2020-04-03
O’Higgins,Desconocido O’Higgins,,2020-04-03
Maule,Cauquenes,0.0,2020-04-03
Maule,Colbun,4.0,2020-04-03
Maule,Constitucion,0.0,2020-04-03
Maule,Curepto,0.0,2020-04-03
Maule,Curico,11.0,2020-04-03
Maule,Empedrado,0.0,2020-04-03
Maule,Hualane,0.0,2020-04-03
Maule,Licanten,0.0,2020-04-03
Maule,Linares,10.0,2020-04-03
Maule,Longavi,0.0,2020-04-03
Maule,Maule,0.0,2020-04-03
Maule,Molina,0.0,2020-04-03
Maule,Parral,0.0,2020-04-03
Maule,Pelarco,0.0,2020-04-03
Maule,Pelluhue,0.0,2020-04-03
Maule,Pencahue,0.0,2020-04-03
Maule,Rauco,0.0,2020-04-03
Maule,Retiro,0.0,2020-04-03
Maule,Rio Claro,0.0,2020-04-03
Maule,Romeral,0.0,2020-04-03
Maule,Sagrada Familia,0.0,2020-04-03
Maule,San Clemente,0.0,2020-04-03
Maule,San Javier,0.0,2020-04-03
Maule,San Rafael,0.0,2020-04-03
Maule,Talca,42.0,2020-04-03
Maule,Teno,0.0,2020-04-03
Maule,Vichuquen,0.0,2020-04-03
Maule,Villa Alegre,0.0,2020-04-03
Maule,Yerbas Buenas,0.0,2020-04-03
Maule,Desconocido Maule,,2020-04-03
Ñuble,Bulnes,32.0,2020-04-03
Ñuble,Chillan,240.0,2020-04-03
Ñuble,Chillan Viejo,26.0,2020-04-03
Ñuble,Cobquecura,0.0,2020-04-03
Ñuble,Coelemu,0.0,2020-04-03
Ñuble,Coihueco,0.0,2020-04-03
Ñuble,El Carmen,0.0,2020-04-03
Ñuble,Ninhue,0.0,2020-04-03
Ñuble,Niquen,0.0,2020-04-03
Ñuble,Pemuco,0.0,2020-04-03
Ñuble,Pinto,6.0,2020-04-03
Ñuble,Portezuelo,0.0,2020-04-03
Ñuble,Quillon,15.0,2020-04-03
Ñuble,Quirihue,0.0,2020-04-03
Ñuble,Ranquil,5.0,2020-04-03
Ñuble,San Carlos,13.0,2020-04-03
Ñuble,San Fabian,6.0,2020-04-03
Ñuble,San Ignacio,0.0,2020-04-03
Ñuble,San Nicolas,4.0,2020-04-03
Ñuble,Treguaco,0.0,2020-04-03
Ñuble,Yungay,10.0,2020-04-03
Ñuble,Desconocido Nuble,,2020-04-03
Arica y Parinacota,Camarones,0.0,2020-03-30
Biobío,Alto Biobio,0.0,2020-04-03
Biobío,Antuco,0.0,2020-04-03
Biobío,Arauco,6.0,2020-04-03
Biobío,Cabrero,0.0,2020-04-03
Biobío,Canete,0.0,2020-04-03
Biobío,Chiguayante,26.0,2020-04-03
Biobío,Concepcion,53.0,2020-04-03
Biobío,Contulmo,0.0,2020-04-03
Biobío,Coronel,12.0,2020-04-03
Biobío,Curanilahue,0.0,2020-04-03
Biobío,Florida,0.0,2020-04-03
Biobío,Hualpen,50.0,2020-04-03
Biobío,Hualqui,0.0,2020-04-03
Biobío,Laja,0.0,2020-04-03
Biobío,Lebu,0.0,2020-04-03
Biobío,Los Alamos,0.0,2020-04-03
Biobío,Los Angeles,12.0,2020-04-03
Biobío,Lota,0.0,2020-04-03
Biobío,Mulchen,5.0,2020-04-03
Biobío,Nacimiento,0.0,2020-04-03
Biobío,Negrete,0.0,2020-04-03
Biobío,Penco,0.0,2020-04-03
Biobío,Quilaco,0.0,2020-04-03
Biobío,Quilleco,0.0,2020-04-03
Biobío,San Pedro de la Paz,56.0,2020-04-03
Biobío,San Rosendo,0.0,2020-04-03
Biobío,Santa Barbara,0.0,2020-04-03
Biobío,Santa Juana,0.0,2020-04-03
Biobío,Talcahuano,29.0,2020-04-03
Biobío,Tirua,0.0,2020-04-03
Biobío,Tome,9.0,2020-04-03
Biobío,Tucapel,0.0,2020-04-03
Biobío,Yumbel,5.0,2020-04-03
Biobío,Desconocido Biobio,,2020-04-03
Araucanía,Angol,12.0,2020-04-03
Araucanía,Carahue,0.0,2020-04-03
Araucanía,Cholchol,0.0,2020-04-03
Araucanía,Collipulli,0.0,2020-04-03
Araucanía,Cunco,0.0,2020-04-03
Araucanía,Curacautin,0.0,2020-04-03
Araucanía,Curarrehue,0.0,2020-04-03
Araucanía,Ercilla,0.0,2020-04-03
Araucanía,Freire,5.0,2020-04-03
Araucanía,Galvarino,0.0,2020-04-03
Araucanía,Gorbea,7.0,2020-04-03
Araucanía,Lautaro,10.0,2020-04-03
Arica y Parinacota,General Lagos,0.0,2020-03-30
Arica y Parinacota,Putre,0.0,2020-03-30
Arica y Parinacota,Desconocido Arica y Parinacota,,2020-03-30
Tarapacá,Alto Hospicio,0.0,2020-03-30
Tarapacá,Camina,0.0,2020-03-30
Tarapacá,Colchane,0.0,2020-03-30
Tarapacá,Huara,0.0,2020-03-30
Tarapacá,Iquique,5.0,2020-03-30
Tarapacá,Pica,0.0,2020-03-30
Tarapacá,Pozo Almonte,0.0,2020-03-30
Tarapacá,Desconocido Tarapaca,,2020-03-30
Antofagasta,Antofagasta,29.0,2020-03-30
Antofagasta,Calama,0.0,2020-03-30
Antofagasta,Maria Elena,0.0,2020-03-30
Metropolitana,Renca,9.0,2020-03-30
Antofagasta,Mejillones,0.0,2020-03-30
Antofagasta,Ollague,0.0,2020-03-30
Antofagasta,San Pedro de Atacama,0.0,2020-03-30
Antofagasta,Sierra Gorda,0.0,2020-03-30
Antofagasta,Taltal,0.0,2020-03-30
Antofagasta,Tocopilla,0.0,2020-03-30
Antofagasta,Desconocido Antofagasta,,2020-03-30
Atacama,Alto del Carmen,0.0,2020-03-30
Atacama,Caldera,0.0,2020-03-30
Atacama,Chanaral,0.0,2020-03-30
Atacama,Copiapo,0.0,2020-03-30
Atacama,Diego de Almagro,0.0,2020-03-30
Atacama,Freirina,0.0,2020-03-30
Atacama,Huasco,0.0,2020-03-30
Atacama,Tierra Amarilla,0.0,2020-03-30
Atacama,Vallenar,0.0,2020-03-30
Atacama,Desconocido Atacama,,2020-03-30
Coquimbo,Andacollo,0.0,2020-03-30
Coquimbo,Canela,0.0,2020-03-30
Coquimbo,Combarbala,0.0,2020-03-30
Coquimbo,Coquimbo,17.0,2020-03-30
Coquimbo,Illapel,0.0,2020-03-30
Coquimbo,La Higuera,0.0,2020-03-30
Coquimbo,La Serena,0.0,2020-03-30
Coquimbo,Los Vilos,0.0,2020-03-30
Coquimbo,Monte Patria,0.0,2020-03-30
Coquimbo,Ovalle,4.0,2020-03-30
Coquimbo,Paiguano,0.0,2020-03-30
Coquimbo,Punitaqui,0.0,2020-03-30
Coquimbo,Rio Hurtado,0.0,2020-03-30
Coquimbo,Salamanca,0.0,2020-03-30
Coquimbo,Vicuna,0.0,2020-03-30
Coquimbo,Desconocido Coquimbo,,2020-03-30
Valparaíso,Algarrobo,7.0,2020-03-30
Valparaíso,Cabildo,0.0,2020-03-30
Valparaíso,Calera,6.0,2020-03-30
Valparaíso,Calle Larga,0.0,2020-03-30
Valparaíso,Cartagena,0.0,2020-03-30
Valparaíso,Casablanca,0.0,2020-03-30
Valparaíso,Catemu,0.0,2020-03-30
Valparaíso,Concon,0.0,2020-03-30
Valparaíso,El Quisco,0.0,2020-03-30
Valparaíso,El Tabo,0.0,2020-03-30
Valparaíso,Hijuelas,0.0,2020-03-30
Valparaíso,Isla de Pascua,0.0,2020-03-30
Valparaíso,Juan Fernandez,0.0,2020-03-30
Valparaíso,La Cruz,0.0,2020-03-30
Valparaíso,La Ligua,0.0,2020-03-30
Valparaíso,Limache,0.0,2020-03-30
Valparaíso,Llaillay,0.0,2020-03-30
Valparaíso,Los Andes,0.0,2020-03-30
Valparaíso,Nogales,0.0,2020-03-30
Valparaíso,Olmue,0.0,2020-03-30
Valparaíso,Panquehue,0.0,2020-03-30
Valparaíso,Papudo,0.0,2020-03-30
Valparaíso,Petorca,0.0,2020-03-30
Valparaíso,Puchuncavi,0.0,2020-03-30
Valparaíso,Putaendo,0.0,2020-03-30
Valparaíso,Quillota,6.0,2020-03-30
Valparaíso,Quilpue,11.0,2020-03-30
Metropolitana,San Bernardo,32.0,2020-03-30
Valparaíso,Quintero,0.0,2020-03-30
Valparaíso,Rinconada,0.0,2020-03-30
Valparaíso,San Antonio,0.0,2020-03-30
Valparaíso,San Esteban,0.0,2020-03-30
Valparaíso,San Felipe,0.0,2020-03-30
Valparaíso,Santa Maria,0.0,2020-03-30
Valparaíso,Santo Domingo,,2020-03-30
Valparaíso,Valparaiso,16.0,2020-03-30
Valparaíso,Villa Alemana,6.0,2020-03-30
Valparaíso,Vina del Mar,29.0,2020-03-30
Valparaíso,Zapallar,0.0,2020-03-30
Valparaíso,Desconocido Valparaiso,,2020-03-30
Metropolitana,Alhue,0.0,2020-03-30
Metropolitana,Buin,7.0,2020-03-30
Metropolitana,Calera de Tango,6.0,2020-03-30
Metropolitana,Cerrillos,0.0,2020-03-30
Metropolitana,Cerro Navia,19.0,2020-03-30
Metropolitana,Colina,32.0,2020-03-30
Metropolitana,Conchali,14.0,2020-03-30
Metropolitana,Curacavi,5.0,2020-03-30
Metropolitana,El Bosque,18.0,2020-03-30
Metropolitana,El Monte,0.0,2020-03-30
Metropolitana,Estacion Central,16.0,2020-03-30
Metropolitana,Huechuraba,17.0,2020-03-30
Metropolitana,Independencia,15.0,2020-03-30
Metropolitana,Isla de Maipo,0.0,2020-03-30
Metropolitana,La Cisterna,10.0,2020-03-30
Metropolitana,La Florida,43.0,2020-03-30
Metropolitana,La Granja,5.0,2020-03-30
Metropolitana,La Pintana,0.0,2020-03-30
Metropolitana,La Reina,24.0,2020-03-30
Metropolitana,Lampa,10.0,2020-03-30
Metropolitana,Las Condes,181.0,2020-03-30
Metropolitana,Lo Barnechea,68.0,2020-03-30
Metropolitana,Lo Espejo,4.0,2020-03-30
Metropolitana,Lo Prado,14.0,2020-03-30
Metropolitana,Macul,10.0,2020-03-30
Metropolitana,Maipu,43.0,2020-03-30
Metropolitana,Maria Pinto,0.0,2020-03-30
Metropolitana,Melipilla,6.0,2020-03-30
Metropolitana,Nunoa,67.0,2020-03-30
Metropolitana,Padre Hurtado,10.0,2020-03-30
Metropolitana,Paine,0.0,2020-03-30
Metropolitana,Pedro Aguirre Cerda,7.0,2020-03-30
Metropolitana,Penaflor,10.0,2020-03-30
Metropolitana,Penalolen,31.0,2020-03-30
Metropolitana,Pirque,0.0,2020-03-30
Metropolitana,Providencia,82.0,2020-03-30
Metropolitana,Pudahuel,17.0,2020-03-30
Metropolitana,Puente Alto,45.0,2020-03-30
Metropolitana,Quilicura,17.0,2020-03-30
Biobío,Santa Juana,0.0,2020-03-30
Metropolitana,Quinta Normal,21.0,2020-03-30
Metropolitana,Recoleta,17.0,2020-03-30
Metropolitana,San Joaquin,13.0,2020-03-30
Metropolitana,San Jose de Maipo,0.0,2020-03-30
Metropolitana,San Miguel,25.0,2020-03-30
Metropolitana,San Pedro,0.0,2020-03-30
Metropolitana,San Ramon,0.0,2020-03-30
Metropolitana,Santiago,127.0,2020-03-30
Biobío,Tucapel,,2020-03-30
Metropolitana,Talagante,0.0,2020-03-30
Metropolitana,Tiltil,0.0,2020-03-30
Metropolitana,Vitacura,83.0,2020-03-30
Metropolitana,Desconocido Metropolitana,,2020-03-30
O’Higgins,Chepica,0.0,2020-03-30
O’Higgins,Chimbarongo,0.0,2020-03-30
O’Higgins,Codegua,0.0,2020-03-30
O’Higgins,Coinco,0.0,2020-03-30
O’Higgins,Coltauco,0.0,2020-03-30
O’Higgins,Donihue,0.0,2020-03-30
O’Higgins,Graneros,0.0,2020-03-30
O’Higgins,La Estrella,0.0,2020-03-30
O’Higgins,Las Cabras,0.0,2020-03-30
O’Higgins,Litueche,0.0,2020-03-30
O’Higgins,Lolol,0.0,2020-03-30
O’Higgins,Machali,0.0,2020-03-30
O’Higgins,Malloa,0.0,2020-03-30
O’Higgins,Marchihue,0.0,2020-03-30
O’Higgins,Mostazal,0.0,2020-03-30
O’Higgins,Nancagua,0.0,2020-03-30
O’Higgins,Navidad,0.0,2020-03-30
O’Higgins,Olivar,0.0,2020-03-30
O’Higgins,Palmilla,0.0,2020-03-30
O’Higgins,Paredones,0.0,2020-03-30
O’Higgins,Peralillo,0.0,2020-03-30
O’Higgins,Peumo,0.0,2020-03-30
O’Higgins,Pichidegua,0.0,2020-03-30
O’Higgins,Pichilemu,0.0,2020-03-30
O’Higgins,Placilla,0.0,2020-03-30
O’Higgins,Pumanque,0.0,2020-03-30
O’Higgins,Quinta de Tilcoco,0.0,2020-03-30
O’Higgins,Rancagua,7.0,2020-03-30
O’Higgins,Rengo,0.0,2020-03-30
O’Higgins,Requinoa,0.0,2020-03-30
O’Higgins,San Fernando,0.0,2020-03-30
O’Higgins,San Vicente,0.0,2020-03-30
O’Higgins,Santa Cruz,0.0,2020-03-30
O’Higgins,Desconocido O’Higgins,,2020-03-30
Maule,Cauquenes,0.0,2020-03-30
Maule,Chanco,0.0,2020-03-30
Maule,Colbun,0.0,2020-03-30
Maule,Constitucion,0.0,2020-03-30
Maule,Curepto,0.0,2020-03-30
Maule,Curico,6.0,2020-03-30
Maule,Empedrado,0.0,2020-03-30
Maule,Hualane,0.0,2020-03-30
Maule,Licanten,0.0,2020-03-30
Maule,Linares,4.0,2020-03-30
Maule,Longavi,0.0,2020-03-30
Maule,Maule,0.0,2020-03-30
Maule,Molina,0.0,2020-03-30
Maule,Parral,4.0,2020-03-30
Maule,Pelarco,0.0,2020-03-30
Maule,Pelluhue,0.0,2020-03-30
Maule,Pencahue,0.0,2020-03-30
Maule,Rauco,0.0,2020-03-30
Maule,Retiro,0.0,2020-03-30
Maule,Rio Claro,0.0,2020-03-30
Maule,Romeral,0.0,2020-03-30
Maule,Sagrada Familia,0.0,2020-03-30
Biobío,Yumbel,5.0,2020-03-30
Maule,San Clemente,0.0,2020-03-30
Maule,San Javier,0.0,2020-03-30
Maule,San Rafael,0.0,2020-03-30
Maule,Talca,34.0,2020-03-30
Maule,Teno,0.0,2020-03-30
Maule,Vichuquen,0.0,2020-03-30
Maule,Villa Alegre,0.0,2020-03-30
Maule,Yerbas Buenas,0.0,2020-03-30
Maule,Desconocido Maule,,2020-03-30
Ñuble,Bulnes,12.0,2020-03-30
Ñuble,Chillan,114.0,2020-03-30
Ñuble,Chillan Viejo,13.0,2020-03-30
Ñuble,Cobquecura,0.0,2020-03-30
Ñuble,Coelemu,0.0,2020-03-30
Ñuble,Coihueco,0.0,2020-03-30
Ñuble,El Carmen,0.0,2020-03-30
Ñuble,Ninhue,0.0,2020-03-30
Ñuble,Niquen,0.0,2020-03-30
Ñuble,Pemuco,0.0,2020-03-30
Ñuble,Pinto,0.0,2020-03-30
Ñuble,Portezuelo,0.0,2020-03-30
Ñuble,Quillon,4.0,2020-03-30
Ñuble,Quirihue,0.0,2020-03-30
Ñuble,Ranquil,0.0,2020-03-30
Ñuble,San Carlos,8.0,2020-03-30
Ñuble,San Fabian,0.0,2020-03-30
Ñuble,San Ignacio,0.0,2020-03-30
Ñuble,San Nicolas,0.0,2020-03-30
Ñuble,Treguaco,0.0,2020-03-30
Ñuble,Yungay,0.0,2020-03-30
Ñuble,Desconocido Nuble,,2020-03-30
Biobío,Alto Biobio,0.0,2020-03-30
Biobío,Antuco,0.0,2020-03-30
Biobío,Arauco,0.0,2020-03-30
Biobío,Cabrero,0.0,2020-03-30
Biobío,Canete,0.0,2020-03-30
Biobío,Chiguayante,6.0,2020-03-30
Biobío,Concepcion,28.0,2020-03-30
Biobío,Contulmo,0.0,2020-03-30
Biobío,Coronel,0.0,2020-03-30
Biobío,Curanilahue,0.0,2020-03-30
Biobío,Florida,0.0,2020-03-30
Biobío,Hualpen,0.0,2020-03-30
Biobío,Hualqui,0.0,2020-03-30
Biobío,Laja,0.0,2020-03-30
Biobío,Lebu,0.0,2020-03-30
Biobío,Los Alamos,0.0,2020-03-30
Biobío,Los Angeles,11.0,2020-03-30
Biobío,Lota,0.0,2020-03-30
Biobío,Mulchen,0.0,2020-03-30
Biobío,Nacimiento,0.0,2020-03-30
Biobío,Negrete,0.0,2020-03-30
Biobío,Penco,0.0,2020-03-30
Biobío,Quilaco,0.0,2020-03-30
Biobío,Quilleco,0.0,2020-03-30
Biobío,San Pedro de la Paz,18.0,2020-03-30
Biobío,San Rosendo,0.0,2020-03-30
Biobío,Santa Barbara,0.0,2020-03-30
Antofagasta,Desconocido Antofagasta,,2020-04-01
Biobío,Talcahuano,0.0,2020-03-30
Biobío,Desconocido Biobio,,2020-03-30
Biobío,Tirua,0.0,2020-03-30
Biobío,Tome,4.0,2020-03-30
Araucanía,Angol,7.0,2020-03-30
Araucanía,Carahue,0.0,2020-03-30
Araucanía,Cholchol,0.0,2020-03-30
Araucanía,Collipulli,0.0,2020-03-30
Araucanía,Cunco,0.0,2020-03-30
Araucanía,Curacautin,0.0,2020-03-30
Araucanía,Curarrehue,0.0,2020-03-30
Araucanía,Ercilla,0.0,2020-03-30
Araucanía,Freire,0.0,2020-03-30
Araucanía,Galvarino,0.0,2020-03-30
Araucanía,Gorbea,4.0,2020-03-30
Araucanía,Lautaro,0.0,2020-03-30
Araucanía,Loncoche,0.0,2020-03-30
Araucanía,Lonquimay,0.0,2020-03-30
Araucanía,Los Sauces,0.0,2020-03-30
Araucanía,Lumaco,0.0,2020-03-30
Araucanía,Melipeuco,0.0,2020-03-30
Araucanía,Nueva Imperial,0.0,2020-03-30
Araucanía,Padre Las Casas,9.0,2020-03-30
Araucanía,Perquenco,0.0,2020-03-30
Araucanía,Pitrufquen,4.0,2020-03-30
Araucanía,Pucon,0.0,2020-03-30
Araucanía,Puren,0.0,2020-03-30
Araucanía,Renaico,0.0,2020-03-30
Araucanía,Saavedra,0.0,2020-03-30
Araucanía,Temuco,154.0,2020-03-30
Araucanía,Teodoro Schmidt,0.0,2020-03-30
Araucanía,Tolten,0.0,2020-03-30
Araucanía,Traiguen,0.0,2020-03-30
Araucanía,Victoria,5.0,2020-03-30
Araucanía,Vilcun,4.0,2020-03-30
Araucanía,Villarrica,,2020-03-30
Araucanía,Desconocido Araucania,,2020-03-30
Los Ríos,Corral,0.0,2020-03-30
Los Ríos,Futrono,0.0,2020-03-30
Los Ríos,La Union,0.0,2020-03-30
Los Ríos,Lago Ranco,0.0,2020-03-30
Los Ríos,Lanco,0.0,2020-03-30
Los Ríos,Los Lagos,0.0,2020-03-30
Los Ríos,Mafil,0.0,2020-03-30
Los Ríos,Mariquina,0.0,2020-03-30
Los Ríos,Paillaco,0.0,2020-03-30
Los Ríos,Panguipulli,0.0,2020-03-30
Los Ríos,Rio Bueno,0.0,2020-03-30
Los Ríos,Valdivia,12.0,2020-03-30
Los Ríos,Desconocido Los Rios,,2020-03-30
Los Lagos,Ancud,0.0,2020-03-30
Los Lagos,Calbuco,4.0,2020-03-30
Los Lagos,Castro,0.0,2020-03-30
Los Lagos,Chaiten,0.0,2020-03-30
Los Lagos,Chonchi,0.0,2020-03-30
Los Lagos,Cochamo,0.0,2020-03-30
Los Lagos,Curaco de Velez,0.0,2020-03-30
Los Lagos,Dalcahue,0.0,2020-03-30
Los Lagos,Fresia,0.0,2020-03-30
Los Lagos,Frutillar,0.0,2020-03-30
Los Lagos,Futaleufu,0.0,2020-03-30
Los Lagos,Hualaihue,0.0,2020-03-30
Atacama,Freirina,0.0,2020-04-01
Los Lagos,Llanquihue,0.0,2020-03-30
Los Lagos,Los Muermos,0.0,2020-03-30
Los Lagos,Maullin,0.0,2020-03-30
Los Lagos,Osorno,66.0,2020-03-30
Los Lagos,Palena,0.0,2020-03-30
Los Lagos,Puerto Montt,34.0,2020-03-30
Los Lagos,Puerto Octay,0.0,2020-03-30
Los Lagos,Puerto Varas,0.0,2020-03-30
Los Lagos,Puqueldon,0.0,2020-03-30
Los Lagos,Purranque,0.0,2020-03-30
Los Lagos,Puyehue,0.0,2020-03-30
Los Lagos,Queilen,0.0,2020-03-30
Los Lagos,Quellon,0.0,2020-03-30
Los Lagos,Quemchi,0.0,2020-03-30
Los Lagos,Quinchao,0.0,2020-03-30
Los Lagos,Rio Negro,0.0,2020-03-30
Los Lagos,San Juan de la Costa,0.0,2020-03-30
Los Lagos,San Pablo,0.0,2020-03-30
Los Lagos,Desconocido Los Lagos,,2020-03-30
Aysén,Aysen,0.0,2020-03-30
Aysén,Chile Chico,0.0,2020-03-30
Aysén,Cisnes,0.0,2020-03-30
Aysén,Cochrane,0.0,2020-03-30
Aysén,Coyhaique,0.0,2020-03-30
Aysén,Guaitecas,0.0,2020-03-30
Aysén,Lago Verde,0.0,2020-03-30
Aysén,OHiggins,0.0,2020-03-30
Aysén,Rio Ibanez,0.0,2020-03-30
Aysén,Tortel,0.0,2020-03-30
Aysén,Desconocido Aysen,,2020-03-30
Magallanes,Antartica,0.0,2020-03-30
Magallanes,Cabo de Hornos,5.0,2020-03-30
Magallanes,Laguna Blanca,0.0,2020-03-30
Magallanes,Natales,0.0,2020-03-30
Magallanes,Porvenir,0.0,2020-03-30
Magallanes,Primavera,0.0,2020-03-30
Magallanes,Punta Arenas,29.0,2020-03-30
Magallanes,Rio Verde,0.0,2020-03-30
Magallanes,San Gregorio,0.0,2020-03-30
Magallanes,Timaukel,0.0,2020-03-30
Magallanes,Torres del Paine,0.0,2020-03-30
Magallanes,Desconocido Magallanes,,2020-03-30
Arica y Parinacota,Arica,6.0,2020-04-01
Arica y Parinacota,Camarones,0.0,2020-04-01
Arica y Parinacota,General Lagos,0.0,2020-04-01
Arica y Parinacota,Putre,0.0,2020-04-01
Arica y Parinacota,Desconocido Arica y Parinacota,,2020-04-01
Tarapacá,Alto Hospicio,0.0,2020-04-01
Tarapacá,Camina,0.0,2020-04-01
